token,date,ip,question,response
rosightfac,2016-10-14 02:44:39,24.6.131.45,Explore [Back translation in English:],"Work zone 5 different kind of school trainings.  One means not much school trainings, two some school training experience, three more school trainings, four a lot of school training, five  a lot of school training in depth.  Pick work zone that you want to do and then press word Next."
rosightfac,2016-10-14 02:44:39,24.6.131.45,JZcareer [Back translation in English:],"JZ Career  How to pick career. Work Zone 1 to 5.  Each work zones has two things to look at: one is a list of careers or jobs and two is? trainings, school or experience required? Work Zone and IP both help find job match your interest and then explore more on those job."
rosightfac,2016-10-14 02:44:39,24.6.131.45,IPresultscareer [Back translation in English:],Your IP list and work related to your IP and work zone and you will see the word Next then press Next.
rosightfac,2016-10-14 02:44:39,24.6.131.45,results [Back translation in English:],"Result Finally IP result.  You will be happy with your Work and work performance result. The list : Realistic, investigative, artistic, social, enterprising, and conventional.  You will see numbers on each of the list.  When you see the highest number it means best fit you.  You can see what it means by pressing each of the list.  Then when you are done then you press next."
rosightfac,2016-10-14 02:44:39,24.6.131.45,select [Back translation in English:],Select.  You have learned about the job zones.  Does not matter if you are working now or for the future but you will select the job you like .
arliabioul,2016-10-17 02:57:05,24.5.221.5,Build kitchen cabinets [Back translation in English:],1. I build kitchen cabinets.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Write books or plays [Back translation in English:],2. I enjoy writing books or a play.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Play a musical instrument [Back translation in English:],"6. I play musical instruments such as the drum, guitar, piano."
arliabioul,2016-10-17 02:57:05,24.5.221.5,Teach an individual an exercise routine [Back translation in English:],7. I teach fitness.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Develop a spreadsheet using computer software [Back translation in English:],11. I develop spreadsheets for computer software.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Raise fish in a fish hatchery [Back translation in English:],"I run a fish farm (i.e., plant eggs, feed them, take care of them as they grow)."
arliabioul,2016-10-17 02:57:05,24.5.221.5,Conduct chemical experiments [Back translation in English:],I'm a chemist.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Study the movement of planets [Back translation in English:],I study planets.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Compose or arrange music [Back translation in English:],17. I write music.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Perform rehabilitation therapy [Back translation in English:],"I help people exercise to feel better, like physical rehabilitation."
arliabioul,2016-10-17 02:57:05,24.5.221.5,Operate a beauty salon or barber shop [Back translation in English:],21. I run a salon.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Load computer software into a large computer network [Back translation in English:],I work with computers by installing software.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Operate a calculator [Back translation in English:],I use a calculator.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Assemble electronic parts [Back translation in English:],25. I install parts.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Drive a truck to deliver packages to offices and homes [Back translation in English:],26. I drive a delivery truck to businesses or to residential areas.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Create special effects for movies [Back translation in English:],29. I do special effects for movies by using the computer.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Start your own business [Back translation in English:],33. I set up my own business.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Calculate the wages of employees [Back translation in English:],36. I'm an accountant.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Repair and install locks [Back translation in English:],I'm a locksmith.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Develop a way to better predict the weather [Back translation in English:],I'm a weather forecaster.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Work in a biology lab [Back translation in English:],I work in a biology lab.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Perform jazz or tap dance [Back translation in English:],"I dance in front of an audience, jazz or tap."
arliabioul,2016-10-17 02:57:05,24.5.221.5,Help conduct a group therapy session [Back translation in English:],I run a therapy business.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Represent a client in a lawsuit [Back translation in English:],45. I'm a legal representative.  I work with lawsuits.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Market a new line of clothing [Back translation in English:],I run a fashion show for fashion designers.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Set up and operate machines to make products [Back translation in English:],49.  I operate  machines that make things.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Invent a replacement for sugar [Back translation in English:],51.  I invented a substitute for sugar.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Do laboratory tests to identify diseases [Back translation in English:],52.  I'm a lab technician that identifies diseases.
arliabioul,2016-10-17 02:57:05,24.5.221.5,Sing in a band [Back translation in English:],53.  I sing with a band.
arliabioul,2016-10-17 02:57:05,24.5.221.5,REALISTIC [Back translation in English:],"Realistic means solving whatever problems come up with the job.  Involves horticulture, animals, wood, tools,machines.  Careers such as engineering, plumber, policeman, farmer."
arliabioul,2016-10-17 02:57:05,24.5.221.5,INVESTIGATIVE [Back translation in English:],"Investigative means thinking and searching for facts, ideas, finding an answer.  Careers such as mathematicians, scientists and doctors."
arliabioul,2016-10-17 02:57:05,24.5.221.5,ARTISTIC [Back translation in English:],"Artistic means enjoying drawing, music, and plays.  Doesn't like rules.  Prefers flexibility. Careers such as theater, inventing music, art, and dancing."
arliabioul,2016-10-17 02:57:05,24.5.221.5,SOCIAL [Back translation in English:],"Social means helping, teaching, or giving advice to others. Careers such as teachers, coaches, nurse, counselor."
arliabioul,2016-10-17 02:57:05,24.5.221.5,ENTERPRISING [Back translation in English:],"Enterprising means enjoying order, setting up projects, leading the way, making decisions and acting on them.  Careers such as lawyer, owning a business, judge, politician."
arliabioul,2016-10-17 02:57:05,24.5.221.5,CONVENTIONAL [Back translation in English:],"Conventional means planning step by step, sticking to routine, doesn't like to take the lead. Prefers information to be concise.  Careers such as secretary, banking, financial analyst."
arliabioul,2016-10-17 02:57:05,24.5.221.5,STRONGLYLIKE [Back translation in English:],"Wow, I really like that."
arliabioul,2016-10-17 02:57:05,24.5.221.5,LIKE [Back translation in English:],I like it.
arliabioul,2016-10-17 02:57:05,24.5.221.5,UNSURE [Back translation in English:],"I'm not sure.  Undecided.
"
arliabioul,2016-10-17 02:57:05,24.5.221.5,DISLIKE [Back translation in English:],I don't like that.
arliabioul,2016-10-17 02:57:05,24.5.221.5,STRONGLYDISLIKE [Back translation in English:],I absolutely do not like it.
arliabioul,2016-10-17 02:57:05,24.5.221.5,jobzone1 [Back translation in English:],"Jobzone 1.  Doesn't require much experience, maybe a high school diploma is need.  Careers such as taxi driver, builder, waiter."
arliabioul,2016-10-17 02:57:05,24.5.221.5,jobzone2 [Back translation in English:],"Jobzone 2.  Some experience needed. 1-3 months up to a year of training and working at the same time.  Usually a high school diploma or a GED is needed.  Careers such as fireman, salesperson, banking."
arliabioul,2016-10-17 02:57:05,24.5.221.5,jobzone3 [Back translation in English:],"Jobzone 3.  More experience needed. 1- 2 years of work and training at the same time. Vocational training, some college experience, an AA degree.  Careers such as food service administrator, electrician, legal secretary, and selling insurance."
arliabioul,2016-10-17 02:57:05,24.5.221.5,jobzone4 [Back translation in English:],"JObzone 4.  A lot of experience is required.  Many years if training and working at the same time. College degrees needed, such as a BA or a BS or even graduate school.  Careers such as accounting, sales manager, teacher, chemist."
arliabioul,2016-10-17 02:57:05,24.5.221.5,jobzone5 [Back translation in English:],"Jobzone 5.  A lot of indepth studies and knowledge needed. 5 or more years of training.   Training is required before working.  Business companies also provide more intensive training.  Must have a master's, ph.d., or a law degree. Career such as doctor, college professor, librarian."
arliabioul,2016-10-17 02:57:05,24.5.221.5,currentfuture [Back translation in English:],"To choose a jobzone, it can be done in two ways.  One is what fits you currently in regards to schooling, training, and experience while the other is what's in your future based on what kind of education and experience you have now.  Don't worry about training, experience, or money that may be needed to get your career. Now is the time to investigate and learn what careers you may like."
arliabioul,2016-10-17 02:57:05,24.5.221.5,Explore [Back translation in English:],"For jobzone, pick 1 of the 5: not much experience, some training and experience, more training and experience, a lot of school training and experience, indepth training and experience. Pick a jobzone that you want. Then click on ""next""."
arliabioul,2016-10-17 02:57:05,24.5.221.5,JZcareer [Back translation in English:],"How to pick a job using jobzones.  There are 5 jobzones and each one has two factors to consider; a list of jobs and then what exoerience, schooling, and training is required. Using a jobzone and an IP will help you find a career that best fits you.  Then you can learn and explore more."
arliabioul,2016-10-17 02:57:05,24.5.221.5,IPresultscareer [Back translation in English:],"You will see a list of careers under both the IP and the jobzone.  Once you see that, click on ""next""."
arliabioul,2016-10-17 02:57:05,24.5.221.5,results [Back translation in English:],"Here are your IP results based on performance and your career. This will lead you to feeling happy or feeling satisfied with your job.  You see the following list ; realistic, investigative, artistic, social, enterprising, conventional, with a number next to each of them.  the higher the number the more it suits you.  Each word from the list lets you click on it to show you the careers that are best correlated to them. When finished, click on ""next."""
